Date,Open,High,Low,Close,AdjClose,Volume,Split
2024-12-30,896.1,907.5,885.5,888.95,862.82,22222218,train
2024-12-31,885.15,890.9,882.8,886.42,860.37,14117236,train
2025-01-01,886.72,897.0,880.55,891.38,865.18,7313806,train
2025-01-02,888.55,901.72,886.5,896.88,870.52,18558576,train
2025-01-03,895.5,897.62,873.15,874.6,848.9,24426194,train
2025-01-06,870.05,878.6,852.9,855.25,830.11,18816348,train
2025-01-07,857.5,860.5,850.0,856.7,831.52,13527906,train
2025-01-08,854.12,855.83,841.67,847.15,822.25,19738190,train
2025-01-09,842.08,844.5,829.05,833.9,809.39,40420222,train
2025-01-10,835.5,837.45,827.0,828.38,804.03,17453280,train
2025-01-13,820.0,823.38,812.15,815.42,791.46,21669066,train
2025-01-14,819.95,828.1,818.5,823.3,799.1,26661432,train
2025-01-15,828.25,831.35,818.15,821.53,797.38,14022892,train
2025-01-16,826.42,830.28,821.42,826.03,801.75,21212454,train
2025-01-17,821.75,825.25,814.25,818.38,794.32,23112076,train
2025-01-20,813.0,830.47,813.0,825.62,801.36,17557618,train
2025-01-21,829.12,830.53,816.53,821.2,797.06,31158144,train
2025-01-22,821.2,835.95,812.72,833.03,808.54,30619306,train
2025-01-23,843.5,843.5,825.62,832.45,807.98,34909158,train
2025-01-24,830.0,835.15,822.25,824.9,800.66,24236200,train
2025-01-27,820.55,821.8,813.0,814.9,790.95,22804166,train
2025-01-28,823.5,842.15,823.5,835.2,810.65,30179312,train
2025-01-29,837.5,840.58,834.42,838.65,814.0,12619890,train
2025-01-30,840.5,848.95,836.28,845.75,820.89,25744846,train
2025-01-31,843.62,852.35,841.97,849.38,824.41,15821686,train
2025-02-01,848.75,856.5,838.03,845.47,820.63,5587528,train
2025-02-03,835.0,843.4,831.72,839.0,814.34,20276540,train
2025-02-04,844.35,862.9,840.03,860.45,835.16,28616502,train
2025-02-05,866.5,872.1,859.45,868.9,843.36,23675506,train
2025-02-06,867.75,874.5,862.0,871.92,846.3,26760716,train
2025-02-07,875.0,883.5,862.5,866.38,840.91,23509600,train
2025-02-10,858.65,861.72,854.25,857.88,832.66,17195950,train
2025-02-11,851.5,855.5,844.35,850.7,825.7,22724704,train
2025-02-12,846.5,856.0,840.6,853.4,828.32,22809570,train
2025-02-13,849.5,857.12,846.78,848.85,823.9,12602434,train
2025-02-14,850.95,850.95,840.0,847.42,822.52,19959892,train
2025-02-17,842.6,860.0,840.62,858.67,833.44,12938946,train
2025-02-18,856.53,865.78,853.08,861.53,836.2,16350910,train
2025-02-19,858.5,868.95,856.22,863.6,838.22,11884112,train
2025-02-20,855.5,857.35,842.65,843.55,818.76,26390510,train
2025-02-21,840.45,847.47,838.62,846.25,821.38,15680940,train
2025-02-24,840.55,842.1,830.55,838.55,813.9,20693646,train
