Date,Open,High,Low,Close,AdjClose,Volume,Split
2024-07-01,3382.0,3435.0,3381.5,3431.45,3421.15,1001832,train
2024-07-02,3446.0,3450.0,3385.3,3399.65,3389.45,878947,train
2024-07-03,3420.8,3426.95,3341.9,3360.25,3350.17,980605,train
2024-07-04,3365.0,3369.9,3330.0,3336.0,3325.99,741143,train
2024-07-05,3332.0,3332.0,3257.0,3269.35,3259.54,2001382,train
2024-07-08,3204.0,3204.0,3126.1,3156.2,3146.73,5323920,train
2024-07-09,3170.0,3222.05,3165.0,3215.15,3205.5,2044328,train
2024-07-10,3217.75,3252.7,3190.5,3225.0,3215.32,1437517,train
2024-07-11,3246.95,3258.75,3230.0,3248.6,3238.85,1105185,train
2024-07-12,3266.0,3269.0,3220.05,3229.85,3220.16,1496692,train
2024-07-15,3241.75,3252.4,3205.4,3224.2,3214.53,1243810,train
2024-07-16,3227.95,3251.0,3224.1,3234.05,3224.35,501336,train
2024-07-18,3232.95,3269.1,3206.0,3262.1,3252.31,1086374,train
2024-07-19,3262.05,3279.0,3235.0,3259.0,3249.22,1111191,train
2024-07-22,3250.0,3273.4,3223.2,3254.45,3244.69,696255,train
2024-07-23,3255.1,3490.0,3232.15,3466.85,3456.45,7159507,train
2024-07-24,3470.0,3552.5,3462.15,3478.4,3467.96,3862140,train
2024-07-25,3415.0,3454.4,3384.45,3405.8,3395.58,1476422,train
2024-07-26,3405.8,3501.7,3393.0,3494.15,3483.67,1830745,train
2024-07-29,3495.0,3499.55,3388.0,3411.7,3401.46,2213293,train
2024-07-30,3424.95,3479.0,3410.6,3468.25,3457.84,1316880,train
2024-07-31,3479.05,3499.9,3446.55,3458.95,3448.57,1361595,train
2024-08-01,3475.0,3492.0,3442.5,3468.35,3457.94,879399,train
2024-08-02,3415.0,3477.9,3410.0,3462.35,3451.96,1168195,train
2024-08-05,3320.05,3459.0,3316.5,3375.95,3365.82,1932064,train
2024-08-06,3380.95,3416.35,3321.1,3335.1,3325.09,976535,train
2024-08-07,3360.0,3368.85,3317.05,3326.25,3316.27,1277139,train
2024-08-08,3337.0,3359.95,3283.9,3296.5,3286.61,1280733,train
2024-08-09,3350.0,3350.0,3285.1,3331.7,3321.7,1019809,train
2024-08-12,3331.65,3345.0,3295.35,3320.85,3310.89,874598,train
2024-08-13,3330.0,3404.75,3305.4,3383.55,3373.4,1314371,train
2024-08-14,3390.0,3416.2,3356.85,3402.15,3391.94,997803,train
2024-08-16,3410.0,3450.1,3370.2,3444.75,3434.41,1161982,train
2024-08-19,3436.2,3504.2,3436.2,3464.85,3454.45,1135205,train
2024-08-20,3480.0,3483.1,3454.4,3474.9,3464.47,526591,train
2024-08-21,3474.9,3582.0,3454.55,3560.4,3549.72,1990034,train
2024-08-22,3574.95,3625.0,3553.7,3604.4,3593.59,1531544,train
2024-08-23,3611.45,3622.85,3544.0,3570.0,3559.29,1173387,train
2024-08-26,3592.0,3640.0,3574.05,3630.2,3619.31,1156681,train
2024-08-27,3630.2,3658.8,3530.5,3551.25,3540.59,1169007,train
2024-08-28,3559.65,3579.95,3519.9,3527.5,3516.92,727481,train
2024-08-29,3537.0,3553.75,3510.0,3533.2,3522.6,927472,train
2024-08-30,3550.0,3598.0,3542.5,3565.15,3554.45,2116894,train
2024-09-02,3565.15,3601.95,3552.0,3587.55,3576.79,718800,train
2024-09-03,3587.55,3634.9,3560.15,3621.15,3610.28,1112614,train
2024-09-04,3586.1,3617.5,3568.2,3607.7,3596.88,529856,train
2024-09-05,3616.6,3753.95,3600.4,3722.85,3711.68,3437885,train
2024-09-06,3714.95,3742.0,3665.0,3695.5,3684.41,1408795,train
2024-09-09,3690.1,3724.45,3653.75,3684.55,3673.49,923357,train
2024-09-10,3704.0,3750.0,3666.0,3727.4,3716.22,1109078,train
2024-09-11,3731.9,3743.5,3700.1,3711.1,3699.97,831810,train
2024-09-12,3736.0,3774.0,3711.1,3764.25,3752.96,1337327,train
